Expiry,Maturity,Strike,Vol
180,1095,800,75.02
180,1460,-300,79.27
180,1460,-200,79.27
180,1460,-150,79.27
180,1460,-100,79.27
180,1460,-80,79.27
180,1460,-60,66.76
180,1460,-50,64.2
180,1460,-40,71.03
180,1460,-30,70.74
180,1460,-20,70.51
180,1460,-10,77.74
180,1460,0,76.71
180,1460,10,74.25
180,1460,20,65.68
180,1460,30,75.77
180,1460,40,78.75
180,1460,50,80.97
180,1460,60,81.96
180,1460,80,81.95
180,1460,100,81.95
180,1460,150,81.95
180,1460,200,81.95
180,1460,300,81.95
180,1460,400,81.95
180,1460,500,81.95
180,1460,600,81.95
180,1460,700,81.95
180,1460,800,81.95
180,1825,-400,84.32
180,1825,-300,84.32
180,1825,-200,84.32
180,1825,-150,84.32
180,1825,-100,84.32
180,1825,-80,84.32
180,1825,-60,83.16
180,1825,-50,74.25
180,1825,-40,67.4
180,1825,-30,77.79
180,1825,-20,73.78
180,1825,-10,70.72
180,1825,0,80.48
180,1825,10,79.05
180,1825,20,77.43
180,1825,30,76.33
180,1825,40,76.29
180,1825,50,76.19
180,1825,60,77.21
180,1825,80,88.03
180,1825,100,91.92
180,1825,150,91.92
180,1825,200,91.92
180,1825,300,91.92
180,1825,400,91.92
180,1825,500,91.92
180,1825,600,91.92
180,1825,700,91.92
180,1825,800,91.92
180,2190,-400,79.86
180,2190,-300,79.86
180,2190,-200,79.86
180,2190,-150,79.86
180,2190,-100,79.86
180,2190,-80,79.86
180,2190,-60,75.27
180,2190,-50,72.94
180,2190,-40,75.94
180,2190,-30,75.4
180,2190,-20,70.74
180,2190,-10,73.12
180,2190,0,81.06
180,2190,10,81.42
180,2190,20,74.65
180,2190,30,72.89
180,2190,40,73.62
180,2190,50,82.32
180,2190,60,89.01
180,2190,80,85.38
180,2190,100,85.38
180,2190,150,85.38
180,2190,200,85.38
180,2190,300,85.38
180,2190,400,85.38
180,2190,500,85.38
180,2190,600,85.38
180,2190,700,85.38
180,2190,800,85.38
180,2555,-400,73.51
180,2555,-300,73.51
180,2555,-200,73.51
180,2555,-150,73.51
180,2555,-100,73.51
180,2555,-80,73.51
180,2555,-60,74.4
180,2555,-50,77.83
180,2555,-40,77.65
180,2555,-30,77.17
180,2555,-20,74.89
180,2555,-10,73.28
180,2555,0,81.63
180,2555,10,77.91
180,2555,20,71.93
180,2555,30,77.41
180,2555,40,78.22
180,2555,50,79.01
180,2555,60,80.23
180,2555,80,85.19
180,2555,100,90.68
180,2555,150,90.68
180,2555,200,90.68
180,2555,300,90.68
180,2555,400,90.68
180,2555,500,90.68
180,2555,600,90.68
180,2555,700,90.68
180,2555,800,90.68
180,2920,-400,76.81
180,2920,-300,76.81
180,2920,-200,76.81
180,2920,-150,76.81
180,2920,-100,76.81
180,2920,-80,76.81
180,2920,-60,77.93
180,2920,-50,82.19
180,2920,-40,84.85
180,2920,-30,81.42
180,2920,-20,73.18
180,2920,-10,73.88
180,2920,0,74.1
180,2920,10,77.76
180,2920,20,85.07
180,2920,30,81.03
180,2920,40,74.27
180,2920,50,80.56
180,2920,60,86.93
180,2920,80,89.13
180,2920,100,89.13
180,2920,150,89.13
180,2920,200,89.13
180,2920,300,89.13
180,2920,400,89.13
180,2920,500,89.13
180,2920,600,89.13
180,2920,700,89.13
180,2920,800,89.13
180,3285,-400,80.37
180,3285,-300,80.37
180,3285,-200,80.37
180,3285,-150,80.37
180,3285,-100,80.37
180,3285,-80,80.37
180,3285,-60,80.17
180,3285,-50,80.0
180,3285,-40,77.53
180,3285,-30,75.5
180,3285,-20,76.46
180,3285,-10,76.42
180,3285,0,76.64
180,3285,10,74.5
180,3285,20,75.04
180,3285,30,73.28
180,3285,40,71.56
180,3285,50,82.52
180,3285,60,81.82
180,3285,80,80.77
180,3285,100,94.59
180,3285,150,94.59
180,3285,200,94.59
180,3285,300,94.59
180,3285,400,94.59
180,3285,500,94.59
180,3285,600,94.59
180,3285,700,94.59
180,3650,-400,82.24
180,3650,-300,82.24
180,3650,-200,82.24
180,3650,-150,82.24
180,3650,-100,82.24
180,3650,-80,82.24
180,3650,-60,79.64
180,3650,-50,76.91
180,3650,-40,77.86
180,3650,-30,77.77
180,3650,-20,77.67
180,3650,-10,77.61
180,3650,0,77.59
180,3650,10,80.14
180,3650,20,78.61
180,3650,30,81.43
180,3650,40,82.38
180,3650,50,77.14
180,3650,60,77.87
180,3650,80,81.16
180,3650,100,90.58
180,3650,150,90.58
180,3650,200,90.58
180,3650,300,90.58
180,3650,400,90.58
180,3650,500,90.58
180,3650,600,90.58
180,3650,700,90.58
180,4380,-400,90.36
180,4380,-300,90.36
180,4380,-200,90.36
180,4380,-150,90.36
180,4380,-100,90.36
180,4380,-80,72.74
180,4380,-60,72.98
180,4380,-50,79.7
180,4380,-40,84.67
180,4380,-30,80.99
180,4380,-20,78.1
180,4380,-10,73.13
180,4380,0,73.76
180,4380,10,73.87
180,4380,20,74.23
180,4380,30,74.76
180,4380,40,78.03
180,4380,50,80.58
180,4380,60,79.48
180,4380,80,85.26
180,4380,100,90.44
180,4380,150,90.44
180,4380,200,90.44
180,4380,300,90.44
180,4380,400,90.44
180,4380,500,90.44
180,4380,600,90.44
180,4380,700,90.44
180,5475,-400,82.18
180,5475,-300,82.18
180,5475,-200,82.18
180,5475,-150,82.18
180,5475,-100,82.18
180,5475,-80,82.18
180,5475,-60,82.1
180,5475,-50,83.51
180,5475,-40,83.83
180,5475,-30,81.63
180,5475,-20,77.31
180,5475,-10,74.63
180,5475,0,77.07
180,5475,10,72.99
180,5475,20,75.57
180,5475,30,79.06
180,5475,40,74.74
180,5475,50,75.44
180,5475,60,76.56
180,5475,80,90.85
180,5475,100,90.85
180,5475,150,90.85
180,5475,200,90.85
180,5475,300,90.85
180,5475,400,90.85
180,5475,500,90.85
180,5475,600,90.85
180,5475,700,90.85
180,7300,-400,87.26
180,7300,-300,87.26
180,7300,-200,87.26
180,7300,-150,87.26
180,7300,-100,87.26
180,7300,-80,72.92
180,7300,-60,75.05
180,7300,-50,78.14
180,7300,-40,74.64
180,7300,-30,70.69
180,7300,-20,76.48
180,7300,-10,79.46
180,7300,0,77.04
180,7300,10,72.23
180,7300,20,72.88
180,7300,30,73.85
180,7300,40,74.69
180,7300,50,77.66
180,7300,60,76.96
180,7300,80,82.15
180,7300,100,82.15
180,7300,150,82.15
180,7300,200,82.15
180,7300,300,82.15
180,7300,400,82.15
180,7300,500,82.15
180,7300,600,82.15
180,7300,700,82.15
180,9125,-400,77.54
180,9125,-300,77.54
180,9125,-200,77.54
180,9125,-150,77.54
180,9125,-100,77.54
180,9125,-80,77.54
180,9125,-60,75.23
180,9125,-50,73.43
180,9125,-40,72.19
180,9125,-30,72.87
180,9125,-20,72.66
180,9125,-10,77.0
180,9125,0,77.02
180,9125,10,65.93
180,9125,20,68.29
180,9125,30,71.45
180,9125,40,76.78
180,9125,50,80.69
180,9125,60,76.62
180,9125,80,76.67
180,9125,100,76.67
180,9125,150,76.67
180,9125,200,76.67
180,9125,300,76.67
180,9125,400,76.67
180,9125,500,76.67
180,9125,600,76.67
180,9125,700,76.67
180,10950,-400,80.33
180,10950,-300,80.33
180,10950,-200,80.33
180,10950,-150,80.33
180,10950,-100,80.33
180,10950,-80,80.33
180,10950,-60,75.8
180,10950,-50,74.88
180,10950,-40,73.56
180,10950,-30,71.89
180,10950,-20,70.98
180,10950,-10,73.01
180,10950,0,73.69
180,10950,10,69.92
180,10950,20,71.73
180,10950,30,74.26
180,10950,40,75.18
180,10950,50,80.32
180,10950,60,84.88
180,10950,80,86.5
180,10950,100,86.5
180,10950,150,86.5
180,10950,200,86.5
180,10950,300,86.5
180,10950,400,86.5
180,10950,500,86.5
180,10950,600,86.5
180,10950,700,86.5
270,365,-300,48.23
270,365,-200,48.23
270,365,-150,48.23
270,365,-100,48.23
270,365,-80,48.23
270,365,-60,48.23
270,365,-50,47.79
270,365,-40,47.08
270,365,-30,46.05
270,365,-20,48.8
270,365,-10,47.49
270,365,0,48.47
270,365,10,51.57
270,365,20,51.12
270,365,30,50.46
270,365,40,48.52
270,365,50,50.59
270,365,60,54.18
270,365,80,54.18
270,365,100,54.18
270,365,150,54.18
270,365,200,54.18
270,365,300,54.18
270,365,400,54.18
270,365,500,54.18
270,365,600,54.18
270,365,700,54.18
270,365,800,54.18
270,730,-300,57.5
270,730,-200,57.5
270,730,-150,57.5
270,730,-100,57.5
270,730,-80,57.5
270,730,-60,58.46
270,730,-50,58.97
270,730,-40,67.39
270,730,-30,62.21
270,730,-20,55.53
270,730,-10,57.24
270,730,0,57.76
270,730,10,59.46
270,730,20,61.09
270,730,30,63.23
270,730,40,65.86
270,730,50,63.69
270,730,60,61.3
270,730,80,68.35
270,730,100,71.45
270,730,150,71.45
270,730,200,71.45
270,730,300,71.45
270,730,400,71.45
270,730,500,71.45
270,730,600,71.45
270,730,700,71.45
270,730,800,71.45
270,1095,-400,66.85
270,1095,-300,66.85
270,1095,-200,66.85
270,1095,-150,66.85
270,1095,-100,66.85
270,1095,-80,66.85
270,1095,-60,66.09
270,1095,-50,66.07
270,1095,-40,68.6
270,1095,-30,72.6
270,1095,-20,68.39
270,1095,-10,65.17
270,1095,0,69.23
270,1095,10,67.71
270,1095,20,68.2
270,1095,30,69.2
270,1095,40,72.47
270,1095,50,75.36
270,1095,60,70.37
270,1095,80,74.63
270,1095,100,78.74
270,1095,150,78.74
270,1095,200,78.74
270,1095,300,78.74
270,1095,400,78.74
270,1095,500,78.74
270,1095,600,78.74
270,1095,700,78.74
270,1095,800,78.74
270,1460,-400,72.19
270,1460,-300,72.19
270,1460,-200,72.19
270,1460,-150,72.19
270,1460,-100,72.19
270,1460,-80,76.03
270,1460,-60,80.1
270,1460,-50,72.86
270,1460,-40,71.27
270,1460,-30,70.76
270,1460,-20,75.48
270,1460,-10,80.76
270,1460,0,80.42
270,1460,10,82.25
270,1460,20,75.65
270,1460,30,76.04
270,1460,40,76.54
270,1460,50,73.17
270,1460,60,75.21
270,1460,80,76.39
270,1460,100,77.15
270,1460,150,77.15
270,1460,200,77.15
270,1460,300,77.15
270,1460,400,77.15
270,1460,500,77.15
270,1460,600,77.15
270,1460,700,77.15
270,1460,800,77.15
270,1825,-400,70.91
270,1825,-300,70.91
270,1825,-200,70.91
270,1825,-150,70.91
270,1825,-100,70.91
270,1825,-80,72.11
270,1825,-60,75.85
270,1825,-50,73.98
270,1825,-40,72.49
270,1825,-30,83.93
270,1825,-20,84.03
270,1825,-10,81.33
270,1825,0,80.03
270,1825,10,79.84
270,1825,20,78.57
270,1825,30,76.42
270,1825,40,82.67
270,1825,50,81.28
270,1825,60,79.31
270,1825,80,80.91
270,1825,100,80.9
270,1825,150,80.9
270,1825,200,80.9
270,1825,300,80.9
270,1825,400,80.9
270,1825,500,80.9
270,1825,600,80.9
270,1825,700,80.9
270,1825,800,80.9
270,2190,-400,81.78
270,2190,-300,81.78
270,2190,-200,81.78
270,2190,-150,81.78
270,2190,-100,81.78
270,2190,-80,75.5
270,2190,-60,72.52
270,2190,-50,70.57
270,2190,-40,69.81
270,2190,-30,74.6
270,2190,-20,76.97
270,2190,-10,79.93
270,2190,0,80.27
270,2190,10,78.06
270,2190,20,71.29
270,2190,30,84.67
270,2190,40,83.13
270,2190,50,79.4
270,2190,60,81.99
270,2190,80,87.3
270,2190,100,89.4
270,2190,150,89.4
270,2190,200,89.4
270,2190,300,89.4
270,2190,400,89.4
270,2190,500,89.4
270,2190,600,89.4
270,2190,700,89.4
270,2190,800,89.4
270,2555,-400,77.69
270,2555,-300,77.69
270,2555,-200,77.69
270,2555,-150,77.69
270,2555,-100,77.69
270,2555,-80,78.79
270,2555,-60,76.78
270,2555,-50,77.55
270,2555,-40,78.07
270,2555,-30,77.68
270,2555,-20,77.44
270,2555,-10,77.29
270,2555,0,80.5
270,2555,10,78.69
270,2555,20,74.12
270,2555,30,75.18
270,2555,40,75.43
270,2555,50,75.68
270,2555,60,76.81
270,2555,80,79.74
270,2555,100,88.81
270,2555,150,88.81
270,2555,200,88.81
270,2555,300,88.81
270,2555,400,88.81
270,2555,500,88.81
270,2555,600,88.81
270,2555,700,88.81
270,2555,800,88.81
270,2920,-500,85.91
270,2920,-400,85.91
270,2920,-300,85.91
270,2920,-200,85.91
270,2920,-150,85.91
270,2920,-100,85.91
270,2920,-80,79.67
270,2920,-60,78.82
270,2920,-50,80.5
270,2920,-40,78.28
270,2920,-30,77.88
270,2920,-20,82.84
270,2920,-10,82.92
270,2920,0,73.3
270,2920,10,78.52
270,2920,20,78.99
270,2920,30,79.69
270,2920,40,80.79
270,2920,50,84.54
270,2920,60,85.18
270,2920,80,84.78
270,2920,100,80.81
270,2920,150,80.81
270,2920,200,80.81
270,2920,300,80.81
270,2920,400,80.81
270,2920,500,80.81
270,2920,600,80.81
270,2920,700,80.81
270,3285,-500,73.47
270,3285,-400,73.47
270,3285,-300,73.47
270,3285,-200,73.47
270,3285,-150,73.47
270,3285,-100,73.47
270,3285,-80,79.61
270,3285,-60,81.4
270,3285,-50,78.52
270,3285,-40,78.04
270,3285,-30,77.86
270,3285,-20,80.31
270,3285,-10,75.4
270,3285,0,73.21
270,3285,10,78.69
270,3285,20,84.25
270,3285,30,79.58
270,3285,40,75.25
270,3285,50,76.48
270,3285,60,79.97
270,3285,80,85.13
270,3285,100,92.49
270,3285,150,92.49
270,3285,200,92.49
270,3285,300,92.49
270,3285,400,92.49
270,3285,500,92.49
270,3285,600,92.49
270,3285,700,92.49
270,3650,-500,76.31
270,3650,-400,76.31
270,3650,-300,76.31
270,3650,-200,76.31
270,3650,-150,76.31
270,3650,-100,76.31
270,3650,-80,77.44
270,3650,-60,81.88
270,3650,-50,78.9
270,3650,-40,70.97
270,3650,-30,70.62
270,3650,-20,75.57
270,3650,-10,78.36
270,3650,0,80.9
270,3650,10,78.78
270,3650,20,81.39
270,3650,30,82.13
270,3650,40,83.03
270,3650,50,81.65
270,3650,60,82.43
270,3650,80,84.63
270,3650,100,89.16
270,3650,150,89.16
270,3650,200,89.16
270,3650,300,89.16
270,3650,400,89.16
270,3650,500,89.16
270,3650,600,89.16
270,3650,700,89.16
270,4380,-500,81.3
270,4380,-400,81.3
270,4380,-300,81.3
270,4380,-200,81.3
270,4380,-150,81.3
270,4380,-100,81.3
270,4380,-80,87.41
270,4380,-60,83.35
270,4380,-50,75.19
270,4380,-40,70.33
270,4380,-30,73.21
270,4380,-20,74.65
270,4380,-10,79.71
270,4380,0,80.0
270,4380,10,80.0
270,4380,20,75.47
270,4380,30,73.61
270,4380,40,74.06
270,4380,50,75.2
270,4380,60,80.83
270,4380,80,85.54
270,4380,100,78.44
270,4380,150,78.44
270,4380,200,78.44
270,4380,300,78.44
270,4380,400,78.44
270,4380,500,78.44
270,4380,600,78.44
270,4380,700,78.44
270,5475,-500,75.44
270,5475,-400,75.44
270,5475,-300,75.44
270,5475,-200,75.44
270,5475,-150,75.44
270,5475,-100,75.44
270,5475,-80,75.45
270,5475,-60,69.62
270,5475,-50,71.63
270,5475,-40,76.83
270,5475,-30,73.61
270,5475,-20,68.56
270,5475,-10,68.68
270,5475,0,73.75
270,5475,10,73.88
270,5475,20,76.86
270,5475,30,82.22
270,5475,40,84.73
270,5475,50,83.67
270,5475,60,82.5
270,5475,80,81.6
270,5475,100,81.12
270,5475,150,81.12
270,5475,200,81.12
270,5475,300,81.12
270,5475,400,81.12
270,5475,500,81.12
270,5475,600,81.12
270,5475,700,81.12
270,7300,-400,79.36
270,7300,-300,79.36
270,7300,-200,79.36
270,7300,-150,79.36
270,7300,-100,79.36
270,7300,-80,79.04
270,7300,-60,77.84
270,7300,-50,77.54
270,7300,-40,78.96
270,7300,-30,74.51
270,7300,-20,69.37
270,7300,-10,66.84
270,7300,0,79.39
270,7300,10,72.66
270,7300,20,71.88
270,7300,30,70.53
270,7300,40,68.91
270,7300,50,70.32
270,7300,60,75.4
270,7300,80,82.08
270,7300,100,83.12
270,7300,150,83.12
270,7300,200,83.12
270,7300,300,83.12
270,7300,400,83.12
270,7300,500,83.12
270,7300,600,83.12
270,7300,700,83.12
270,9125,-400,78.56
270,9125,-300,78.56
270,9125,-200,78.56
270,9125,-150,78.56
270,9125,-100,78.56
270,9125,-80,74.29
270,9125,-60,75.05
270,9125,-50,72.33
270,9125,-40,66.96
270,9125,-30,71.26
270,9125,-20,76.02
270,9125,-10,78.25
270,9125,0,80.67
270,9125,10,72.52
270,9125,20,76.55
270,9125,30,81.73
270,9125,40,77.68
270,9125,50,78.79
270,9125,60,79.22
270,9125,80,80.35
270,9125,100,80.99
270,9125,150,80.99
270,9125,200,80.99
270,9125,300,80.99
270,9125,400,80.99
270,9125,500,80.99
270,9125,600,80.99
270,9125,700,80.99
270,10950,-400,71.26
270,10950,-300,71.26
270,10950,-200,71.26
270,10950,-150,71.26
270,10950,-100,71.26
270,10950,-80,74.06
270,10950,-60,72.4
270,10950,-50,71.01
270,10950,-40,67.1
270,10950,-30,70.68
270,10950,-20,72.98
270,10950,-10,75.29
270,10950,0,75.06
270,10950,10,73.02
270,10950,20,71.98
270,10950,30,69.44
270,10950,40,69.78
270,10950,50,75.75
270,10950,60,78.74
270,10950,80,75.5
270,10950,100,76.11
270,10950,150,76.11
270,10950,200,76.11
270,10950,300,76.11
270,10950,400,76.11
270,10950,500,76.11
270,10950,600,76.11
270,10950,700,76.11
365,365,-400,52.82
365,365,-300,52.82
365,365,-200,52.82
365,365,-150,52.82
365,365,-100,52.82
365,365,-80,52.82
365,365,-60,52.0
365,365,-50,51.67
365,365,-40,53.3
365,365,-30,53.25
365,365,-20,50.96
365,365,-10,51.42
365,365,0,51.54
365,365,10,56.58
365,365,20,55.76
365,365,30,50.71
365,365,40,54.37
365,365,50,58.4
365,365,60,60.65
365,365,80,63.27
365,365,100,64.69
365,365,150,64.69
365,365,200,64.69
365,365,300,64.69
365,365,400,64.69
365,365,500,64.69
365,365,600,64.69
365,365,700,64.69
365,365,800,64.69
365,730,-400,65.71
365,730,-300,65.71
365,730,-200,65.71
365,730,-150,65.71
365,730,-100,65.71
365,730,-80,63.63
365,730,-60,67.26
365,730,-50,68.74
365,730,-40,70.7
365,730,-30,67.23
365,730,-20,64.1
365,730,-10,66.23
365,730,0,65.03
365,730,10,65.49
365,730,20,66.21
365,730,30,67.26
365,730,40,68.18
365,730,50,68.85
365,730,60,70.22
365,730,80,77.29
365,730,100,79.64
365,730,150,79.64
365,730,200,79.64
365,730,300,79.64
365,730,400,79.64
365,730,500,79.64
365,730,600,79.64
365,730,700,79.64
365,730,800,79.64
365,1095,-400,73.18
365,1095,-300,73.18
365,1095,-200,73.18
365,1095,-150,73.18
365,1095,-100,73.18
365,1095,-80,68.3
365,1095,-60,70.64
365,1095,-50,72.98
365,1095,-40,78.14
365,1095,-30,78.08
365,1095,-20,76.52
365,1095,-10,74.1
365,1095,0,69.84
365,1095,10,72.78
365,1095,20,75.87
365,1095,30,71.73
365,1095,40,72.54
365,1095,50,78.12
365,1095,60,81.37
365,1095,80,85.34
365,1095,100,87.76
365,1095,150,87.76
365,1095,200,87.76
365,1095,300,87.76
365,1095,400,87.76
365,1095,500,87.76
365,1095,600,87.76
365,1095,700,87.76
365,1095,800,87.76
365,1460,-400,67.95
365,1460,-300,67.95
365,1460,-200,67.95
365,1460,-150,67.95
365,1460,-100,67.95
365,1460,-80,74.86
365,1460,-60,74.4
365,1460,-50,72.23
365,1460,-40,74.84
365,1460,-30,77.42
365,1460,-20,72.53
365,1460,-10,68.79
365,1460,0,74.49
365,1460,10,76.55
365,1460,20,72.68
365,1460,30,75.4
365,1460,40,78.62
365,1460,50,84.36
365,1460,60,87.79
365,1460,80,87.83
365,1460,100,86.52
365,1460,150,86.52
365,1460,200,86.52
365,1460,300,86.52
365,1460,400,86.52
365,1460,500,86.52
365,1460,600,86.52
365,1460,700,86.52
365,1460,800,86.52
365,1825,-400,74.51
365,1825,-300,74.51
365,1825,-200,74.51
365,1825,-150,74.51
365,1825,-100,74.51
365,1825,-80,71.15
365,1825,-60,71.4
365,1825,-50,71.51
365,1825,-40,77.39
365,1825,-30,80.67
365,1825,-20,80.78
365,1825,-10,81.19
365,1825,0,79.64
365,1825,10,77.7
365,1825,20,82.71
365,1825,30,85.59
365,1825,40,81.98
365,1825,50,78.33
365,1825,60,80.22
365,1825,80,85.94
365,1825,100,91.93
365,1825,150,97.54
365,1825,200,97.54
365,1825,300,97.54
365,1825,400,97.54
365,1825,500,97.54
365,1825,600,97.54
365,1825,700,97.54
365,1825,800,97.54
365,2190,-400,75.86
365,2190,-300,75.86
365,2190,-200,75.86
365,2190,-150,75.86
365,2190,-100,75.86
365,2190,-80,75.4
365,2190,-60,77.7
365,2190,-50,80.07
365,2190,-40,82.89
365,2190,-30,80.39
365,2190,-20,77.95
365,2190,-10,75.85
365,2190,0,78.19
365,2190,10,76.52
365,2190,20,77.02
365,2190,30,80.09
365,2190,40,78.45
365,2190,50,76.62
365,2190,60,82.88
365,2190,80,86.72
365,2190,100,82.81
365,2190,150,82.81
365,2190,200,82.81
365,2190,300,82.81
365,2190,400,82.81
365,2190,500,82.81
365,2190,600,82.81
365,2190,700,82.81
365,2190,800,82.81
365,2555,-500,87.06
365,2555,-400,87.06
365,2555,-300,87.06
365,2555,-200,87.06
365,2555,-150,87.06
365,2555,-100,87.06
365,2555,-80,79.64
365,2555,-60,77.07
365,2555,-50,79.13
365,2555,-40,79.94
365,2555,-30,83.47
365,2555,-20,79.33
365,2555,-10,76.31
365,2555,0,79.97
365,2555,10,79.2
365,2555,20,76.41
365,2555,30,76.84
365,2555,40,77.76
365,2555,50,80.88
365,2555,60,83.52
365,2555,80,88.43
365,2555,100,91.87
365,2555,150,91.87
365,2555,200,91.87
365,2555,300,91.87
365,2555,400,91.87
365,2555,500,91.87
365,2555,600,91.87
365,2555,700,91.87
365,2920,-500,77.02
365,2920,-400,77.02
365,2920,-300,77.02
365,2920,-200,77.02
365,2920,-150,77.02
365,2920,-100,77.02
365,2920,-80,80.55
365,2920,-60,78.5
365,2920,-50,77.47
365,2920,-40,78.32
365,2920,-30,78.39
365,2920,-20,78.48
365,2920,-10,81.24
365,2920,0,81.7
365,2920,10,79.59
365,2920,20,79.92
365,2920,30,80.48
365,2920,40,81.02
365,2920,50,79.42
365,2920,60,82.24
365,2920,80,81.08
365,2920,100,82.74
365,2920,150,82.74
365,2920,200,82.74
365,2920,300,82.74
365,2920,400,82.74
365,2920,500,82.74
365,2920,600,82.74
365,2920,700,82.74
365,3285,-500,77.3
365,3285,-400,77.3
365,3285,-300,77.3
365,3285,-200,77.3
365,3285,-150,77.3
365,3285,-100,77.3
365,3285,-80,78.11
365,3285,-60,78.67
365,3285,-50,81.12
365,3285,-40,83.32
365,3285,-30,81.09
365,3285,-20,81.07
365,3285,-10,81.05
365,3285,0,84.17
365,3285,10,84.47
365,3285,20,85.15
365,3285,30,82.99
365,3285,40,83.59
365,3285,50,81.45
365,3285,60,82.13
365,3285,80,83.71
365,3285,100,88.31
365,3285,150,91.77
365,3285,200,91.77
365,3285,300,91.77
365,3285,400,91.77
365,3285,500,91.77
365,3285,600,91.77
365,3285,700,91.77
365,3650,-500,83.8
365,3650,-400,83.8
365,3650,-300,83.8
365,3650,-200,83.8
365,3650,-150,83.8
365,3650,-100,83.8
365,3650,-80,80.61
365,3650,-60,77.8
365,3650,-50,76.52
365,3650,-40,86.62
365,3650,-30,81.83
365,3650,-20,77.52
365,3650,-10,75.48
365,3650,0,84.61
365,3650,10,83.38
365,3650,20,78.64
365,3650,30,78.26
365,3650,40,77.75
365,3650,50,84.93
365,3650,60,85.61
365,3650,80,84.87
365,3650,100,82.83
365,3650,150,82.83
365,3650,200,82.83
365,3650,300,82.83
365,3650,400,82.83
365,3650,500,82.83
365,3650,600,82.83
365,3650,700,82.83
365,4380,-500,82.16
365,4380,-400,82.16
365,4380,-300,82.16
365,4380,-200,82.16
365,4380,-150,82.16
365,4380,-100,82.16
365,4380,-80,78.55
365,4380,-60,75.41
365,4380,-50,85.56
365,4380,-40,85.41
365,4380,-30,80.14
365,4380,-20,80.27
365,4380,-10,80.34
365,4380,0,85.47
365,4380,10,83.2
365,4380,20,83.04
365,4380,30,81.62
365,4380,40,79.68
365,4380,50,82.86
365,4380,60,83.46
365,4380,80,90.28
365,4380,100,94.77
365,4380,150,100.05
365,4380,200,100.05
365,4380,300,100.05
365,4380,400,100.05
365,4380,500,100.05
365,4380,600,100.05
365,4380,700,100.05
365,5475,-500,78.71
365,5475,-400,78.71
365,5475,-300,78.71
365,5475,-200,78.71
365,5475,-150,78.71
365,5475,-100,78.71
365,5475,-80,77.84
365,5475,-60,77.04
365,5475,-50,76.76
365,5475,-40,76.63
365,5475,-30,76.55
365,5475,-20,76.52
365,5475,-10,76.5
365,5475,0,70.83
365,5475,10,79.68
365,5475,20,77.41
365,5475,30,72.92
365,5475,40,78.46
365,5475,50,84.67
365,5475,60,84.93
365,5475,80,87.24
365,5475,100,88.35
365,5475,150,95.19
365,5475,200,95.19
365,5475,300,95.19
365,5475,400,95.19
365,5475,500,95.19
365,5475,600,95.19
365,5475,700,95.19
365,7300,-500,78.26
365,7300,-400,78.26
365,7300,-300,78.26
365,7300,-200,78.26
365,7300,-150,78.26
365,7300,-100,78.26
365,7300,-80,77.01
365,7300,-60,76.18
365,7300,-50,75.9
365,7300,-40,82.17
365,7300,-30,79.72
365,7300,-20,69.15
365,7300,-10,73.43
365,7300,0,75.72
365,7300,10,71.69
365,7300,20,71.97
365,7300,30,80.14
365,7300,40,77.35
365,7300,50,73.76
365,7300,60,76.25
365,7300,80,76.25
365,7300,100,80.54
365,7300,150,91.96
365,7300,200,91.96
365,7300,300,91.96
365,7300,400,91.96
365,7300,500,91.96
365,7300,600,91.96
365,7300,700,91.96
365,9125,-500,79.14
365,9125,-400,79.14
365,9125,-300,79.14
365,9125,-200,79.14
365,9125,-150,79.14
365,9125,-100,79.14
365,9125,-80,78.36
365,9125,-60,76.86
365,9125,-50,74.13
365,9125,-40,72.34
365,9125,-30,73.69
365,9125,-20,71.22
365,9125,-10,69.41
365,9125,0,68.39
365,9125,10,69.94
365,9125,20,74.28
365,9125,30,79.57
365,9125,40,80.63
365,9125,50,81.12
365,9125,60,81.34
365,9125,80,83.14
365,9125,100,86.0
365,9125,150,86.0
365,9125,200,86.0
365,9125,300,86.0
365,9125,400,86.0
365,9125,500,86.0
365,9125,600,86.0
365,9125,700,86.0
365,10950,-500,77.15
365,10950,-400,77.15
365,10950,-300,77.15
365,10950,-200,77.15
365,10950,-150,77.15
365,10950,-100,77.15
365,10950,-80,76.15
365,10950,-60,72.98
365,10950,-50,69.35
365,10950,-40,69.75
365,10950,-30,70.05
365,10950,-20,71.48
365,10950,-10,72.13
365,10950,0,76.25
365,10950,10,74.4
365,10950,20,72.67
365,10950,30,71.06
365,10950,40,69.59
365,10950,50,72.09
365,10950,60,73.18
365,10950,80,76.93
365,10950,100,81.14
365,10950,150,81.14
365,10950,200,81.14
365,10950,300,81.14
365,10950,400,81.14
365,10950,500,81.14
365,10950,600,81.14
365,10950,700,81.14
540,365,-400,60.6
540,365,-300,60.6
540,365,-200,60.6
540,365,-150,60.6
540,365,-100,60.6
540,365,-80,60.23
540,365,-60,60.88
540,365,-50,59.3
540,365,-40,57.79
540,365,-30,66.73
540,365,-20,67.79
540,365,-10,62.03
540,365,0,62.24
540,365,10,61.79
540,365,20,59.98
540,365,30,62.26
540,365,40,64.07
540,365,50,65.97
540,365,60,69.31
540,365,80,75.28
540,365,100,73.17
540,365,150,75.07
540,365,200,75.07
540,365,300,75.07
540,365,400,75.07
540,365,500,75.07
540,365,600,75.07
540,365,700,75.07
540,365,800,75.07
540,730,-400,76.81
