Expiry,Maturity,Strike,Vol
180,1095,800,196.96
180,1460,-300,86.18
180,1460,-200,89.05
180,1460,-150,74.77
180,1460,-100,71.46
180,1460,-80,79.27
180,1460,-60,66.76
180,1460,-50,64.2
180,1460,-40,71.03
180,1460,-30,70.74
180,1460,-20,68.41
180,1460,-10,77.74
180,1460,0,71.33
180,1460,10,74.25
180,1460,20,65.68
180,1460,30,75.77
180,1460,40,78.75
180,1460,50,75.28
180,1460,60,83.57
180,1460,80,81.95
180,1460,100,82.04
180,1460,150,93.01
180,1460,200,108.02
180,1460,300,125.49
180,1460,400,141.66
180,1460,500,163.73
180,1460,600,170.17
180,1460,700,202.04
180,1460,800,205.96
180,1825,-400,81.07
180,1825,-300,96.71
180,1825,-200,86.85
180,1825,-150,84.45
180,1825,-100,82.06
180,1825,-80,84.32
180,1825,-60,83.16
180,1825,-50,74.25
180,1825,-40,67.4
180,1825,-30,77.94
180,1825,-20,73.78
180,1825,-10,67.48
180,1825,0,80.48
180,1825,10,79.05
180,1825,20,77.43
180,1825,30,76.33
180,1825,40,83.78
180,1825,50,76.19
180,1825,60,77.21
180,1825,80,88.03
180,1825,100,91.92
180,1825,150,96.4
180,1825,200,107.5
180,1825,300,116.19
180,1825,400,152.94
180,1825,500,177.51
180,1825,600,182.31
180,1825,700,215.11
180,1825,800,227.69
180,2190,-400,88.76
180,2190,-300,106.7
180,2190,-200,83.05
180,2190,-150,83.84
180,2190,-100,78.76
180,2190,-80,79.86
180,2190,-60,75.27
180,2190,-50,71.38
180,2190,-40,75.94
180,2190,-30,75.4
180,2190,-20,70.74
180,2190,-10,73.12
180,2190,0,73.18
180,2190,10,81.42
180,2190,20,74.65
180,2190,30,72.89
180,2190,40,73.62
180,2190,50,82.32
180,2190,60,89.01
180,2190,80,85.38
180,2190,100,85.52
180,2190,150,93.76
180,2190,200,99.11
180,2190,300,124.88
180,2190,400,159.35
180,2190,500,182.96
180,2190,600,178.02
180,2190,700,184.18
180,2190,800,193.74
180,2555,-400,82.28
180,2555,-300,94.96
180,2555,-200,86.25
180,2555,-150,90.79
180,2555,-100,82.09
180,2555,-80,73.51
180,2555,-60,74.4
180,2555,-50,77.83
180,2555,-40,69.27
180,2555,-30,77.17
180,2555,-20,74.89
180,2555,-10,73.02
180,2555,0,81.63
180,2555,10,77.91
180,2555,20,71.93
180,2555,30,81.44
180,2555,40,78.22
180,2555,50,79.01
180,2555,60,73.61
180,2555,80,85.19
180,2555,100,90.68
180,2555,150,97.58
180,2555,200,106.64
180,2555,300,116.81
180,2555,400,152.42
180,2555,500,174.62
180,2555,600,185.66
180,2555,700,221.78
180,2555,800,204.55
180,2920,-400,88.39
180,2920,-300,111.35
180,2920,-200,99.14
180,2920,-150,84.88
180,2920,-100,76.77
180,2920,-80,76.81
180,2920,-60,77.93
180,2920,-50,82.19
180,2920,-40,84.85
180,2920,-30,81.42
180,2920,-20,71.31
180,2920,-10,73.88
180,2920,0,74.1
180,2920,10,74.35
180,2920,20,85.07
180,2920,30,81.03
180,2920,40,74.27
180,2920,50,80.56
180,2920,60,86.93
180,2920,80,89.13
180,2920,100,82.71
180,2920,150,96.08
180,2920,200,111.77
180,2920,300,142.41
180,2920,400,162.31
180,2920,500,166.22
180,2920,600,166.16
180,2920,700,195.94
180,2920,800,234.94
180,3285,-400,130.67
180,3285,-300,105.14
180,3285,-200,87.34
180,3285,-150,90.91
180,3285,-100,84.73
180,3285,-80,80.37
180,3285,-60,75.93
180,3285,-50,80.0
180,3285,-40,77.53
180,3285,-30,71.75
180,3285,-20,76.46
180,3285,-10,76.42
180,3285,0,76.64
180,3285,10,74.5
180,3285,20,75.04
180,3285,30,73.28
180,3285,40,71.56
180,3285,50,87.59
180,3285,60,81.82
180,3285,80,80.77
180,3285,100,94.59
180,3285,150,98.37
180,3285,200,111.66
180,3285,300,133.77
180,3285,400,163.95
180,3285,500,161.68
180,3285,600,188.3
180,3285,700,204.12
180,3650,-400,97.69
180,3650,-300,106.12
180,3650,-200,99.61
180,3650,-150,86.8
180,3650,-100,81.81
180,3650,-80,82.24
180,3650,-60,79.64
180,3650,-50,76.91
180,3650,-40,77.86
180,3650,-30,73.71
180,3650,-20,77.67
180,3650,-10,71.01
180,3650,0,77.59
180,3650,10,80.14
180,3650,20,78.61
180,3650,30,81.43
180,3650,40,82.38
180,3650,50,77.14
180,3650,60,84.81
180,3650,80,81.16
180,3650,100,90.58
180,3650,150,96.67
180,3650,200,108.56
180,3650,300,117.71
180,3650,400,164.1
180,3650,500,161.78
180,3650,600,180.38
180,3650,700,197.17
180,4380,-400,95.2
180,4380,-300,112.86
180,4380,-200,97.79
180,4380,-150,87.03
180,4380,-100,90.36
180,4380,-80,72.74
180,4380,-60,72.98
180,4380,-50,79.7
180,4380,-40,84.67
180,4380,-30,80.99
180,4380,-20,78.1
180,4380,-10,73.13
180,4380,0,73.25
180,4380,10,80.96
180,4380,20,74.23
180,4380,30,74.76
180,4380,40,78.03
180,4380,50,84.51
180,4380,60,77.35
180,4380,80,85.26
180,4380,100,90.44
180,4380,150,94.01
180,4380,200,104.02
180,4380,300,124.7
180,4380,400,153.74
180,4380,500,175.69
180,4380,600,171.64
180,4380,700,196.3
180,5475,-400,107.29
180,5475,-300,102.78
180,5475,-200,97.17
180,5475,-150,94.29
180,5475,-100,85.56
180,5475,-80,82.18
180,5475,-60,82.1
180,5475,-50,83.51
180,5475,-40,83.83
180,5475,-30,72.66
180,5475,-20,77.31
180,5475,-10,74.63
180,5475,0,77.07
180,5475,10,72.69
180,5475,20,75.57
180,5475,30,81.44
180,5475,40,74.74
180,5475,50,75.44
180,5475,60,76.56
180,5475,80,90.85
180,5475,100,84.3
180,5475,150,90.43
180,5475,200,116.07
180,5475,300,123.76
180,5475,400,149.25
180,5475,500,167.24
180,5475,600,193.36
180,5475,700,201.3
180,7300,-400,98.92
180,7300,-300,98.74
180,7300,-200,94.64
180,7300,-150,84.9
180,7300,-100,87.26
180,7300,-80,72.92
180,7300,-60,75.05
180,7300,-50,78.14
180,7300,-40,74.64
180,7300,-30,70.69
180,7300,-20,76.48
180,7300,-10,80.19
180,7300,0,74.19
180,7300,10,70.51
180,7300,20,72.88
180,7300,30,73.85
180,7300,40,74.69
180,7300,50,77.66
180,7300,60,76.96
180,7300,80,82.15
180,7300,100,79.48
180,7300,150,96.68
180,7300,200,96.68
180,7300,300,115.23
180,7300,400,145.67
180,7300,500,177.59
180,7300,600,185.12
180,7300,700,224.17
180,9125,-400,116.39
180,9125,-300,114.07
180,9125,-200,99.39
180,9125,-150,92.72
180,9125,-100,80.57
180,9125,-80,77.54
180,9125,-60,75.23
180,9125,-50,79.4
180,9125,-40,66.62
180,9125,-30,72.87
180,9125,-20,72.66
180,9125,-10,77.0
180,9125,0,77.02
180,9125,10,65.49
180,9125,20,68.29
180,9125,30,71.45
180,9125,40,76.78
180,9125,50,80.69
180,9125,60,76.62
180,9125,80,76.67
180,9125,100,76.6
180,9125,150,93.62
180,9125,200,109.8
180,9125,300,120.22
180,9125,400,131.98
180,9125,500,165.0
180,9125,600,174.66
180,9125,700,221.44
180,10950,-400,116.07
180,10950,-300,105.85
180,10950,-200,91.74
180,10950,-150,86.05
180,10950,-100,79.7
180,10950,-80,80.33
180,10950,-60,75.8
180,10950,-50,78.79
180,10950,-40,73.56
180,10950,-30,77.45
180,10950,-20,70.98
180,10950,-10,73.01
180,10950,0,72.75
180,10950,10,69.11
180,10950,20,71.73
180,10950,30,74.26
180,10950,40,75.18
180,10950,50,80.32
180,10950,60,71.24
180,10950,80,86.5
180,10950,100,86.25
180,10950,150,83.33
180,10950,200,112.81
180,10950,300,126.88
180,10950,400,131.41
180,10950,500,167.69
180,10950,600,199.25
180,10950,700,209.44
270,365,-300,56.48
270,365,-200,58.3
270,365,-150,58.29
270,365,-100,51.16
270,365,-80,48.78
270,365,-60,48.23
270,365,-50,47.79
270,365,-40,53.18
270,365,-30,46.05
270,365,-20,48.8
270,365,-10,47.49
270,365,0,49.35
270,365,10,51.57
270,365,20,51.12
270,365,30,50.46
270,365,40,48.52
270,365,50,50.59
270,365,60,54.18
270,365,80,55.03
270,365,100,54.9
270,365,150,70.77
270,365,200,69.66
270,365,300,87.07
270,365,400,115.02
270,365,500,122.0
270,365,600,129.95
270,365,700,150.14
270,365,800,171.91
270,730,-300,66.12
270,730,-200,62.95
270,730,-150,62.63
270,730,-100,58.14
270,730,-80,57.5
270,730,-60,58.46
270,730,-50,58.43
270,730,-40,67.39
270,730,-30,62.21
270,730,-20,54.38
270,730,-10,57.24
270,730,0,57.76
270,730,10,66.01
270,730,20,61.09
270,730,30,63.23
270,730,40,66.43
270,730,50,63.69
270,730,60,61.3
270,730,80,68.35
270,730,100,71.45
270,730,150,78.08
270,730,200,82.47
270,730,300,119.51
270,730,400,117.75
270,730,500,138.27
270,730,600,168.2
270,730,700,152.33
270,730,800,194.68
270,1095,-400,74.83
270,1095,-300,74.39
270,1095,-200,74.65
270,1095,-150,69.76
270,1095,-100,68.18
270,1095,-80,66.85
270,1095,-60,66.09
270,1095,-50,66.07
270,1095,-40,68.6
270,1095,-30,72.63
270,1095,-20,68.39
270,1095,-10,64.28
270,1095,0,69.23
270,1095,10,67.71
270,1095,20,73.06
270,1095,30,69.2
270,1095,40,72.47
270,1095,50,77.55
270,1095,60,67.71
270,1095,80,74.63
270,1095,100,78.74
270,1095,150,85.39
270,1095,200,98.72
270,1095,300,119.8
270,1095,400,120.89
270,1095,500,166.68
270,1095,600,159.41
270,1095,700,180.68
270,1095,800,178.63
270,1460,-400,78.0
270,1460,-300,86.06
270,1460,-200,85.74
270,1460,-150,78.57
270,1460,-100,72.19
270,1460,-80,76.03
270,1460,-60,80.17
270,1460,-50,72.86
270,1460,-40,80.85
270,1460,-30,70.76
270,1460,-20,75.48
270,1460,-10,80.76
270,1460,0,81.31
270,1460,10,82.25
270,1460,20,75.51
270,1460,30,76.04
270,1460,40,81.61
270,1460,50,73.17
270,1460,60,85.67
270,1460,80,76.39
270,1460,100,77.15
270,1460,150,89.35
270,1460,200,97.55
270,1460,300,121.77
270,1460,400,152.31
270,1460,500,151.46
270,1460,600,176.42
270,1460,700,162.74
270,1460,800,202.16
270,1825,-400,76.6
270,1825,-300,105.48
270,1825,-200,81.88
270,1825,-150,83.08
270,1825,-100,70.91
270,1825,-80,72.11
270,1825,-60,84.3
270,1825,-50,73.98
270,1825,-40,69.13
270,1825,-30,83.93
270,1825,-20,84.03
270,1825,-10,74.31
270,1825,0,69.77
270,1825,10,83.06
270,1825,20,78.57
270,1825,30,76.42
270,1825,40,82.67
270,1825,50,81.28
270,1825,60,76.8
270,1825,80,83.55
270,1825,100,80.9
270,1825,150,91.1
270,1825,200,106.84
270,1825,300,111.73
270,1825,400,147.19
270,1825,500,147.41
270,1825,600,153.97
270,1825,700,191.67
270,1825,800,206.64
270,2190,-400,82.24
270,2190,-300,92.9
270,2190,-200,78.65
270,2190,-150,90.67
270,2190,-100,81.78
270,2190,-80,75.5
270,2190,-60,72.52
270,2190,-50,77.13
270,2190,-40,69.81
270,2190,-30,74.6
270,2190,-20,76.97
270,2190,-10,79.93
270,2190,0,80.27
270,2190,10,78.06
270,2190,20,71.29
270,2190,30,84.67
270,2190,40,83.13
270,2190,50,78.34
270,2190,60,81.99
270,2190,80,79.58
270,2190,100,89.4
270,2190,150,89.53
270,2190,200,98.74
270,2190,300,116.53
270,2190,400,143.49
270,2190,500,141.16
270,2190,600,172.27
270,2190,700,185.71
270,2190,800,183.7
270,2555,-400,84.42
270,2555,-300,89.04
270,2555,-200,82.94
270,2555,-150,89.13
270,2555,-100,77.69
270,2555,-80,78.79
270,2555,-60,73.05
270,2555,-50,77.55
270,2555,-40,78.07
270,2555,-30,77.68
270,2555,-20,77.44
270,2555,-10,75.17
270,2555,0,80.5
270,2555,10,78.69
270,2555,20,74.12
270,2555,30,79.92
270,2555,40,75.43
270,2555,50,86.25
270,2555,60,76.81
270,2555,80,79.74
270,2555,100,88.81
270,2555,150,96.26
270,2555,200,99.31
270,2555,300,131.63
270,2555,400,134.62
270,2555,500,157.98
270,2555,600,175.8
270,2555,700,172.05
270,2555,800,225.37
270,2920,-500,90.21
270,2920,-400,108.12
270,2920,-300,89.63
270,2920,-200,86.56
270,2920,-150,82.21
270,2920,-100,85.91
270,2920,-80,79.67
270,2920,-60,78.82
270,2920,-50,80.5
270,2920,-40,78.28
270,2920,-30,77.88
270,2920,-20,82.84
270,2920,-10,82.92
270,2920,0,73.3
270,2920,10,86.24
270,2920,20,78.99
270,2920,30,79.69
270,2920,40,80.79
270,2920,50,84.54
270,2920,60,85.18
270,2920,80,84.78
270,2920,100,80.81
270,2920,150,97.73
270,2920,200,94.25
270,2920,300,118.69
270,2920,400,150.41
270,2920,500,169.97
270,2920,600,165.27
270,2920,700,198.72
270,3285,-500,92.88
270,3285,-400,100.9
270,3285,-300,105.82
270,3285,-200,83.11
270,3285,-150,77.8
270,3285,-100,73.47
270,3285,-80,79.61
270,3285,-60,81.4
270,3285,-50,78.52
270,3285,-40,86.41
270,3285,-30,77.86
270,3285,-20,80.31
270,3285,-10,75.4
270,3285,0,73.21
270,3285,10,78.69
270,3285,20,84.25
270,3285,30,79.58
270,3285,40,75.25
270,3285,50,84.41
270,3285,60,79.97
270,3285,80,85.13
270,3285,100,92.49
270,3285,150,90.37
270,3285,200,98.28
270,3285,300,110.07
270,3285,400,128.0
270,3285,500,151.59
270,3285,600,186.07
270,3285,700,169.08
270,3650,-500,93.39
270,3650,-400,92.37
270,3650,-300,102.66
270,3650,-200,96.33
270,3650,-150,83.2
270,3650,-100,76.31
270,3650,-80,77.44
270,3650,-60,81.88
270,3650,-50,78.9
270,3650,-40,70.97
270,3650,-30,70.62
270,3650,-20,75.57
270,3650,-10,78.36
270,3650,0,80.9
270,3650,10,78.78
270,3650,20,84.15
270,3650,30,82.13
270,3650,40,83.03
270,3650,50,81.65
270,3650,60,82.43
270,3650,80,76.87
270,3650,100,89.16
270,3650,150,86.4
270,3650,200,104.24
270,3650,300,133.87
270,3650,400,144.36
270,3650,500,153.45
270,3650,600,158.06
270,3650,700,184.97
270,4380,-500,93.41
270,4380,-400,91.47
270,4380,-300,93.2
270,4380,-200,89.72
270,4380,-150,78.86
270,4380,-100,81.3
270,4380,-80,87.41
270,4380,-60,83.35
270,4380,-50,75.19
270,4380,-40,70.33
270,4380,-30,77.25
270,4380,-20,74.65
270,4380,-10,79.71
270,4380,0,80.0
270,4380,10,80.0
270,4380,20,75.47
270,4380,30,73.61
270,4380,40,81.86
270,4380,50,75.2
270,4380,60,80.83
270,4380,80,85.54
270,4380,100,78.44
270,4380,150,97.4
270,4380,200,99.41
270,4380,300,123.83
270,4380,400,149.56
270,4380,500,157.96
270,4380,600,162.51
270,4380,700,191.51
270,5475,-500,85.15
270,5475,-400,98.59
270,5475,-300,88.23
270,5475,-200,92.23
270,5475,-150,82.83
270,5475,-100,75.44
270,5475,-80,81.31
270,5475,-60,69.62
270,5475,-50,71.63
270,5475,-40,76.83
270,5475,-30,73.61
270,5475,-20,68.56
270,5475,-10,68.68
270,5475,0,73.75
270,5475,10,73.88
270,5475,20,76.86
270,5475,30,72.42
270,5475,40,85.78
270,5475,50,83.67
270,5475,60,82.5
270,5475,80,81.6
270,5475,100,81.12
270,5475,150,98.35
270,5475,200,110.22
270,5475,300,129.44
270,5475,400,139.58
270,5475,500,165.74
270,5475,600,175.78
270,5475,700,184.08
270,7300,-400,100.82
270,7300,-300,86.67
270,7300,-200,81.29
270,7300,-150,79.47
270,7300,-100,79.36
270,7300,-80,69.7
270,7300,-60,77.84
270,7300,-50,70.27
270,7300,-40,82.69
270,7300,-30,74.51
270,7300,-20,69.37
270,7300,-10,66.84
270,7300,0,79.39
270,7300,10,69.75
270,7300,20,80.01
270,7300,30,70.53
270,7300,40,68.91
270,7300,50,79.39
270,7300,60,75.4
270,7300,80,82.08
270,7300,100,83.12
270,7300,150,98.93
270,7300,200,93.33
270,7300,300,121.61
270,7300,400,129.75
270,7300,500,154.04
270,7300,600,158.34
270,7300,700,164.26
270,9125,-400,108.63
270,9125,-300,106.42
270,9125,-200,85.79
270,9125,-150,81.91
270,9125,-100,78.56
270,9125,-80,74.29
270,9125,-60,75.05
270,9125,-50,72.33
270,9125,-40,66.96
270,9125,-30,71.26
270,9125,-20,76.02
270,9125,-10,68.85
270,9125,0,80.67
270,9125,10,69.11
270,9125,20,76.55
270,9125,30,81.94
270,9125,40,77.68
270,9125,50,78.79
270,9125,60,79.22
270,9125,80,74.54
270,9125,100,80.99
270,9125,150,98.21
270,9125,200,92.69
270,9125,300,113.96
270,9125,400,121.05
270,9125,500,136.08
270,9125,600,158.96
270,9125,700,164.87
270,10950,-400,98.72
270,10950,-300,92.47
270,10950,-200,98.69
270,10950,-150,79.08
270,10950,-100,71.26
270,10950,-80,74.06
270,10950,-60,72.4
270,10950,-50,81.4
270,10950,-40,66.69
270,10950,-30,70.68
270,10950,-20,68.39
270,10950,-10,75.29
270,10950,0,73.02
270,10950,10,73.02
270,10950,20,78.16
270,10950,30,69.44
270,10950,40,69.78
270,10950,50,75.75
270,10950,60,78.74
270,10950,80,75.5
270,10950,100,76.11
270,10950,150,83.91
270,10950,200,96.27
270,10950,300,108.3
270,10950,400,137.6
270,10950,500,147.77
270,10950,600,154.85
270,10950,700,175.04
365,365,-400,65.72
365,365,-300,62.2
365,365,-200,59.35
365,365,-150,54.77
365,365,-100,54.58
365,365,-80,52.82
365,365,-60,52.0
365,365,-50,48.84
365,365,-40,53.3
365,365,-30,53.25
365,365,-20,50.96
365,365,-10,56.86
365,365,0,51.54
365,365,10,56.58
365,365,20,55.76
365,365,30,50.71
365,365,40,54.37
365,365,50,58.4
365,365,60,60.65
365,365,80,63.27
365,365,100,64.69
365,365,150,74.11
365,365,200,69.18
365,365,300,98.63
365,365,400,116.27
365,365,500,110.17
365,365,600,130.31
365,365,700,146.79
365,365,800,142.58
365,730,-400,64.23
365,730,-300,70.62
365,730,-200,67.77
365,730,-150,61.78
365,730,-100,65.71
365,730,-80,62.16
365,730,-60,67.26
365,730,-50,68.74
365,730,-40,70.9
365,730,-30,67.23
365,730,-20,62.33
365,730,-10,66.23
365,730,0,65.03
365,730,10,71.0
365,730,20,66.21
365,730,30,67.26
365,730,40,73.35
365,730,50,68.85
365,730,60,70.22
365,730,80,77.29
365,730,100,79.64
365,730,150,88.24
365,730,200,83.39
365,730,300,103.81
365,730,400,122.61
365,730,500,128.07
365,730,600,136.94
365,730,700,175.85
365,730,800,169.03
365,1095,-400,74.47
365,1095,-300,78.01
365,1095,-200,78.59
365,1095,-150,70.52
365,1095,-100,73.18
365,1095,-80,68.3
365,1095,-60,70.64
365,1095,-50,72.98
365,1095,-40,78.14
365,1095,-30,78.08
365,1095,-20,64.6
365,1095,-10,74.1
365,1095,0,69.84
365,1095,10,72.78
365,1095,20,75.87
365,1095,30,71.73
365,1095,40,72.54
365,1095,50,78.12
365,1095,60,81.37
365,1095,80,80.88
365,1095,100,87.76
365,1095,150,87.58
365,1095,200,92.84
365,1095,300,107.88
365,1095,400,125.28
365,1095,500,126.41
365,1095,600,160.08
365,1095,700,156.43
365,1095,800,165.31
365,1460,-400,73.1
365,1460,-300,73.4
365,1460,-200,83.35
365,1460,-150,81.85
365,1460,-100,67.95
365,1460,-80,74.86
365,1460,-60,74.4
365,1460,-50,72.23
365,1460,-40,74.84
365,1460,-30,77.44
365,1460,-20,72.53
365,1460,-10,68.19
365,1460,0,71.1
365,1460,10,76.55
365,1460,20,71.95
365,1460,30,75.4
365,1460,40,78.62
365,1460,50,74.38
365,1460,60,87.79
365,1460,80,87.83
365,1460,100,86.52
365,1460,150,88.7
365,1460,200,92.78
365,1460,300,112.18
365,1460,400,131.75
365,1460,500,139.27
365,1460,600,149.73
365,1460,700,180.67
365,1460,800,183.2
365,1825,-400,85.72
365,1825,-300,92.72
365,1825,-200,83.74
365,1825,-150,76.27
365,1825,-100,74.51
365,1825,-80,69.73
365,1825,-60,82.41
365,1825,-50,71.51
365,1825,-40,77.39
365,1825,-30,80.67
365,1825,-20,80.78
365,1825,-10,81.19
365,1825,0,81.71
365,1825,10,77.7
365,1825,20,82.71
365,1825,30,85.59
365,1825,40,81.98
365,1825,50,78.33
365,1825,60,83.86
365,1825,80,85.94
365,1825,100,91.93
365,1825,150,97.54
365,1825,200,103.21
365,1825,300,112.17
365,1825,400,138.83
365,1825,500,147.47
365,1825,600,160.9
365,1825,700,167.36
365,1825,800,201.76
365,2190,-400,81.0
365,2190,-300,88.46
365,2190,-200,75.01
365,2190,-150,77.97
365,2190,-100,75.86
365,2190,-80,75.4
365,2190,-60,77.7
365,2190,-50,80.07
365,2190,-40,85.8
365,2190,-30,80.39
365,2190,-20,77.95
365,2190,-10,75.85
365,2190,0,73.54
365,2190,10,76.52
365,2190,20,77.02
365,2190,30,80.09
365,2190,40,78.45
365,2190,50,76.62
365,2190,60,82.88
365,2190,80,86.72
365,2190,100,82.81
365,2190,150,84.32
365,2190,200,93.92
365,2190,300,123.11
365,2190,400,115.05
365,2190,500,131.45
365,2190,600,154.17
365,2190,700,164.48
365,2190,800,178.44
365,2555,-500,89.64
365,2555,-400,93.1
365,2555,-300,92.02
365,2555,-200,82.91
365,2555,-150,78.32
365,2555,-100,87.06
365,2555,-80,79.64
365,2555,-60,77.07
365,2555,-50,79.13
365,2555,-40,70.4
365,2555,-30,83.59
365,2555,-20,79.33
365,2555,-10,73.11
365,2555,0,79.97
365,2555,10,82.76
365,2555,20,76.41
365,2555,30,83.69
365,2555,40,77.76
365,2555,50,80.88
365,2555,60,83.52
365,2555,80,85.21
365,2555,100,91.87
365,2555,150,87.11
365,2555,200,98.17
365,2555,300,112.6
365,2555,400,141.07
365,2555,500,139.42
365,2555,600,156.83
365,2555,700,182.91
365,2920,-500,90.51
365,2920,-400,92.05
365,2920,-300,90.66
365,2920,-200,85.4
365,2920,-150,87.82
365,2920,-100,77.02
365,2920,-80,81.4
365,2920,-60,78.5
365,2920,-50,73.29
365,2920,-40,86.43
365,2920,-30,78.39
365,2920,-20,78.48
365,2920,-10,81.24
365,2920,0,81.7
365,2920,10,71.64
365,2920,20,79.92
365,2920,30,80.48
365,2920,40,86.43
365,2920,50,79.42
365,2920,60,82.24
365,2920,80,81.08
365,2920,100,82.74
365,2920,150,84.6
365,2920,200,96.5
365,2920,300,103.0
365,2920,400,117.17
365,2920,500,137.9
365,2920,600,153.59
365,2920,700,163.21
365,3285,-500,79.1
365,3285,-400,92.47
365,3285,-300,85.4
365,3285,-200,87.05
365,3285,-150,88.11
365,3285,-100,77.3
365,3285,-80,81.8
365,3285,-60,78.67
365,3285,-50,81.12
365,3285,-40,86.28
365,3285,-30,81.09
365,3285,-20,81.07
365,3285,-10,76.08
365,3285,0,86.7
365,3285,10,76.79
365,3285,20,85.15
365,3285,30,82.99
365,3285,40,83.59
365,3285,50,81.45
365,3285,60,82.13
365,3285,80,81.8
365,3285,100,88.31
365,3285,150,91.77
365,3285,200,90.05
365,3285,300,125.44
365,3285,400,125.79
365,3285,500,131.42
365,3285,600,161.92
365,3285,700,187.69
365,3650,-500,92.3
365,3650,-400,107.01
365,3650,-300,86.59
365,3650,-200,81.7
365,3650,-150,88.71
365,3650,-100,83.8
365,3650,-80,80.61
365,3650,-60,77.8
365,3650,-50,75.34
365,3650,-40,86.76
365,3650,-30,81.83
365,3650,-20,77.52
365,3650,-10,75.48
365,3650,0,84.61
365,3650,10,87.19
365,3650,20,78.63
365,3650,30,85.98
365,3650,40,77.38
365,3650,50,84.93
365,3650,60,85.61
365,3650,80,84.87
365,3650,100,82.83
365,3650,150,83.69
365,3650,200,95.0
365,3650,300,109.85
365,3650,400,132.45
365,3650,500,129.89
365,3650,600,151.37
365,3650,700,154.74
365,4380,-500,83.52
365,4380,-400,90.35
365,4380,-300,104.86
365,4380,-200,83.09
365,4380,-150,79.37
365,4380,-100,82.16
365,4380,-80,78.55
365,4380,-60,75.41
365,4380,-50,85.56
365,4380,-40,85.41
365,4380,-30,80.14
365,4380,-20,80.27
365,4380,-10,72.73
365,4380,0,85.47
365,4380,10,83.2
365,4380,20,86.21
365,4380,30,81.62
365,4380,40,79.68
365,4380,50,82.86
365,4380,60,83.46
365,4380,80,90.28
365,4380,100,86.73
365,4380,150,100.05
365,4380,200,91.63
365,4380,300,115.44
365,4380,400,115.04
365,4380,500,130.45
365,4380,600,150.42
365,4380,700,181.27
365,5475,-500,90.61
365,5475,-400,89.34
365,5475,-300,83.91
365,5475,-200,86.69
365,5475,-150,78.86
365,5475,-100,78.71
365,5475,-80,77.84
365,5475,-60,77.04
365,5475,-50,81.72
365,5475,-40,76.63
365,5475,-30,83.94
365,5475,-20,76.52
365,5475,-10,76.55
365,5475,0,69.1
365,5475,10,79.68
365,5475,20,77.41
365,5475,30,72.92
365,5475,40,78.46
365,5475,50,71.52
365,5475,60,84.93
365,5475,80,87.24
365,5475,100,88.35
365,5475,150,95.19
365,5475,200,102.5
365,5475,300,116.45
365,5475,400,122.56
365,5475,500,126.8
365,5475,600,159.2
365,5475,700,152.5
365,7300,-500,93.38
365,7300,-400,86.48
365,7300,-300,84.06
365,7300,-200,92.23
365,7300,-150,79.2
365,7300,-100,78.26
365,7300,-80,77.01
365,7300,-60,76.18
365,7300,-50,71.64
365,7300,-40,82.17
365,7300,-30,79.72
365,7300,-20,69.15
365,7300,-10,73.43
365,7300,0,75.72
365,7300,10,71.69
365,7300,20,71.97
365,7300,30,83.09
365,7300,40,77.35
365,7300,50,73.76
365,7300,60,76.25
365,7300,80,76.25
365,7300,100,80.54
365,7300,150,91.96
365,7300,200,85.21
365,7300,300,113.44
365,7300,400,128.09
365,7300,500,142.56
365,7300,600,154.45
365,7300,700,156.3
365,9125,-500,80.88
365,9125,-400,98.25
365,9125,-300,93.19
365,9125,-200,92.97
365,9125,-150,75.35
365,9125,-100,79.14
365,9125,-80,72.98
365,9125,-60,76.86
365,9125,-50,74.13
365,9125,-40,66.64
365,9125,-30,73.69
365,9125,-20,71.22
365,9125,-10,75.99
365,9125,0,66.75
365,9125,10,76.51
365,9125,20,74.28
365,9125,30,79.57
365,9125,40,72.86
365,9125,50,81.12
365,9125,60,71.81
365,9125,80,83.14
365,9125,100,86.0
365,9125,150,84.6
365,9125,200,103.02
365,9125,300,101.15
365,9125,400,111.78
365,9125,500,150.7
365,9125,600,143.26
365,9125,700,160.32
365,10950,-500,87.57
365,10950,-400,84.88
365,10950,-300,82.35
365,10950,-200,85.46
365,10950,-150,83.03
365,10950,-100,77.15
365,10950,-80,76.15
365,10950,-60,72.98
365,10950,-50,68.42
365,10950,-40,80.9
365,10950,-30,70.05
365,10950,-20,76.11
365,10950,-10,72.13
365,10950,0,76.25
365,10950,10,74.4
365,10950,20,72.67
365,10950,30,71.06
365,10950,40,69.59
365,10950,50,72.09
365,10950,60,68.86
365,10950,80,76.93
365,10950,100,81.14
365,10950,150,85.77
365,10950,200,91.19
365,10950,300,104.73
365,10950,400,118.73
365,10950,500,150.72
365,10950,600,154.69
365,10950,700,171.1
540,365,-400,70.08
540,365,-300,67.0
540,365,-200,65.31
540,365,-150,67.76
540,365,-100,60.6
540,365,-80,60.23
540,365,-60,60.88
540,365,-50,59.3
540,365,-40,57.55
540,365,-30,66.73
540,365,-20,67.79
540,365,-10,62.03
540,365,0,62.24
540,365,10,67.36
540,365,20,59.98
540,365,30,62.26
540,365,40,69.45
540,365,50,65.97
540,365,60,69.31
540,365,80,76.63
540,365,100,73.17
540,365,150,75.07
540,365,200,80.22
540,365,300,97.22
540,365,400,115.9
540,365,500,126.17
540,365,600,129.63
540,365,700,149.28
540,365,800,177.31
540,730,-400,69.65
