Expiry,Maturity,Strike,Vol,ExpiryLabel,MaturityLabel,ExpiryDate,MaturityDate,AbsStrike
1095,4380,-400,78.59,3Y,12Y,20/04/2021,22/04/2033,-91
1095,4380,-390,78.59,3Y,12Y,20/04/2021,22/04/2033,-81
1095,4380,-380,78.59,3Y,12Y,20/04/2021,22/04/2033,-71
1095,4380,-370,78.59,3Y,12Y,20/04/2021,22/04/2033,-61
1095,4380,-360,78.59,3Y,12Y,20/04/2021,22/04/2033,-51
1095,4380,-350,78.59,3Y,12Y,20/04/2021,22/04/2033,-41
1095,4380,-340,78.59,3Y,12Y,20/04/2021,22/04/2033,-31
1095,4380,-330,78.59,3Y,12Y,20/04/2021,22/04/2033,-21
1095,4380,-320,78.59,3Y,12Y,20/04/2021,22/04/2033,-11
1095,4380,-310,78.59,3Y,12Y,20/04/2021,22/04/2033,-1
1095,4380,-300,78.59,3Y,12Y,20/04/2021,22/04/2033,9
1095,4380,-290,78.59,3Y,12Y,20/04/2021,22/04/2033,19
1095,4380,-280,78.59,3Y,12Y,20/04/2021,22/04/2033,29
1095,4380,-270,78.59,3Y,12Y,20/04/2021,22/04/2033,39
1095,4380,-260,78.59,3Y,12Y,20/04/2021,22/04/2033,49
1095,4380,-250,78.59,3Y,12Y,20/04/2021,22/04/2033,59
1095,4380,-240,78.59,3Y,12Y,20/04/2021,22/04/2033,69
1095,4380,-230,78.59,3Y,12Y,20/04/2021,22/04/2033,79
1095,4380,-220,78.59,3Y,12Y,20/04/2021,22/04/2033,89
1095,4380,-210,78.59,3Y,12Y,20/04/2021,22/04/2033,99
1095,4380,-200,78.59,3Y,12Y,20/04/2021,22/04/2033,109
1095,4380,-190,78.23,3Y,12Y,20/04/2021,22/04/2033,119
1095,4380,-180,77.86,3Y,12Y,20/04/2021,22/04/2033,129
1095,4380,-170,77.5,3Y,12Y,20/04/2021,22/04/2033,139
1095,4380,-160,77.13,3Y,12Y,20/04/2021,22/04/2033,149
1095,4380,-150,76.77,3Y,12Y,20/04/2021,22/04/2033,159
1095,4380,-140,76.93,3Y,12Y,20/04/2021,22/04/2033,169
1095,4380,-130,77.09,3Y,12Y,20/04/2021,22/04/2033,179
1095,4380,-120,77.25,3Y,12Y,20/04/2021,22/04/2033,189
1095,4380,-110,77.41,3Y,12Y,20/04/2021,22/04/2033,199
1095,4380,-100,77.57,3Y,12Y,20/04/2021,22/04/2033,209
1095,4380,-90,77.65,3Y,12Y,20/04/2021,22/04/2033,219
1095,4380,-80,77.73,3Y,12Y,20/04/2021,22/04/2033,229
1095,4380,-70,78.94,3Y,12Y,20/04/2021,22/04/2033,239
1095,4380,-60,80.16,3Y,12Y,20/04/2021,22/04/2033,249
1095,4380,-50,78.81,3Y,12Y,20/04/2021,22/04/2033,259
1095,4380,-40,77.45,3Y,12Y,20/04/2021,22/04/2033,269
1095,4380,-30,76.51,3Y,12Y,20/04/2021,22/04/2033,279
1095,4380,-20,75.56,3Y,12Y,20/04/2021,22/04/2033,289
1095,4380,-10,78.07,3Y,12Y,20/04/2021,22/04/2033,299
1095,4380,0,80.58,3Y,12Y,20/04/2021,22/04/2033,309
1095,4380,10,82.24,3Y,12Y,20/04/2021,22/04/2033,319
1095,4380,20,83.89,3Y,12Y,20/04/2021,22/04/2033,329
1095,4380,30,82.88,3Y,12Y,20/04/2021,22/04/2033,339
1095,4380,40,81.87,3Y,12Y,20/04/2021,22/04/2033,349
1095,4380,50,83.55,3Y,12Y,20/04/2021,22/04/2033,359
1095,4380,60,85.23,3Y,12Y,20/04/2021,22/04/2033,369
1095,4380,70,84.56,3Y,12Y,20/04/2021,22/04/2033,379
1095,4380,80,83.89,3Y,12Y,20/04/2021,22/04/2033,389
1095,4380,90,81.43,3Y,12Y,20/04/2021,22/04/2033,399
1095,4380,100,78.96,3Y,12Y,20/04/2021,22/04/2033,409
1095,4380,110,79.95,3Y,12Y,20/04/2021,22/04/2033,419
1095,4380,120,80.94,3Y,12Y,20/04/2021,22/04/2033,429
1095,4380,130,81.92,3Y,12Y,20/04/2021,22/04/2033,439
1095,4380,140,82.91,3Y,12Y,20/04/2021,22/04/2033,449
1095,4380,150,83.9,3Y,12Y,20/04/2021,22/04/2033,459
1095,4380,160,86.95,3Y,12Y,20/04/2021,22/04/2033,469
1095,4380,170,90.0,3Y,12Y,20/04/2021,22/04/2033,479
1095,4380,180,93.06,3Y,12Y,20/04/2021,22/04/2033,489
1095,4380,190,96.11,3Y,12Y,20/04/2021,22/04/2033,499
1095,4380,200,99.16,3Y,12Y,20/04/2021,22/04/2033,509
1095,4380,210,99.82,3Y,12Y,20/04/2021,22/04/2033,519
1095,4380,220,100.48,3Y,12Y,20/04/2021,22/04/2033,529
1095,4380,230,101.14,3Y,12Y,20/04/2021,22/04/2033,539
1095,4380,240,101.8,3Y,12Y,20/04/2021,22/04/2033,549
1095,4380,250,102.46,3Y,12Y,20/04/2021,22/04/2033,559
1095,4380,260,103.12,3Y,12Y,20/04/2021,22/04/2033,569
1095,4380,270,103.78,3Y,12Y,20/04/2021,22/04/2033,579
1095,4380,280,104.44,3Y,12Y,20/04/2021,22/04/2033,589
1095,4380,290,105.1,3Y,12Y,20/04/2021,22/04/2033,599
1095,4380,300,105.76,3Y,12Y,20/04/2021,22/04/2033,609
1095,4380,310,105.76,3Y,12Y,20/04/2021,22/04/2033,619
1095,4380,320,105.76,3Y,12Y,20/04/2021,22/04/2033,629
1095,4380,330,105.76,3Y,12Y,20/04/2021,22/04/2033,639
1095,4380,340,105.76,3Y,12Y,20/04/2021,22/04/2033,649
1095,4380,350,105.76,3Y,12Y,20/04/2021,22/04/2033,659
1095,4380,360,105.76,3Y,12Y,20/04/2021,22/04/2033,669
1095,4380,370,105.76,3Y,12Y,20/04/2021,22/04/2033,679
1095,4380,380,105.76,3Y,12Y,20/04/2021,22/04/2033,689
1095,4380,390,105.76,3Y,12Y,20/04/2021,22/04/2033,699
1095,4380,400,105.76,3Y,12Y,20/04/2021,22/04/2033,709
1095,4380,410,105.76,3Y,12Y,20/04/2021,22/04/2033,719
1095,4380,420,105.76,3Y,12Y,20/04/2021,22/04/2033,729
1095,4380,430,105.76,3Y,12Y,20/04/2021,22/04/2033,739
1095,4380,440,105.76,3Y,12Y,20/04/2021,22/04/2033,749
1095,4380,450,105.76,3Y,12Y,20/04/2021,22/04/2033,759
1095,4380,460,105.76,3Y,12Y,20/04/2021,22/04/2033,769
1095,4380,470,105.76,3Y,12Y,20/04/2021,22/04/2033,779
1095,4380,480,105.76,3Y,12Y,20/04/2021,22/04/2033,789
1095,4380,490,105.76,3Y,12Y,20/04/2021,22/04/2033,799
1095,4380,500,105.76,3Y,12Y,20/04/2021,22/04/2033,809
1095,4380,510,105.76,3Y,12Y,20/04/2021,22/04/2033,819
1095,4380,520,105.76,3Y,12Y,20/04/2021,22/04/2033,829
1095,4380,530,105.76,3Y,12Y,20/04/2021,22/04/2033,839
1095,4380,540,105.76,3Y,12Y,20/04/2021,22/04/2033,849
1095,4380,550,105.76,3Y,12Y,20/04/2021,22/04/2033,859
1095,4380,560,105.76,3Y,12Y,20/04/2021,22/04/2033,869
1095,4380,570,105.76,3Y,12Y,20/04/2021,22/04/2033,879
1095,4380,580,105.76,3Y,12Y,20/04/2021,22/04/2033,889
1095,4380,590,105.76,3Y,12Y,20/04/2021,22/04/2033,899
1095,4380,600,105.76,3Y,12Y,20/04/2021,22/04/2033,909
1095,4380,610,105.76,3Y,12Y,20/04/2021,22/04/2033,919
1095,4380,620,105.76,3Y,12Y,20/04/2021,22/04/2033,929
1095,4380,630,105.76,3Y,12Y,20/04/2021,22/04/2033,939
1095,4380,640,105.76,3Y,12Y,20/04/2021,22/04/2033,949
1095,4380,650,105.76,3Y,12Y,20/04/2021,22/04/2033,959
1095,4380,660,105.76,3Y,12Y,20/04/2021,22/04/2033,969
1095,4380,670,105.76,3Y,12Y,20/04/2021,22/04/2033,979
1095,4380,680,105.76,3Y,12Y,20/04/2021,22/04/2033,989
1095,4380,690,105.76,3Y,12Y,20/04/2021,22/04/2033,999
1095,4380,700,105.76,3Y,12Y,20/04/2021,22/04/2033,1009
1095,4380,710,105.76,3Y,12Y,20/04/2021,22/04/2033,1019
1095,4380,720,105.76,3Y,12Y,20/04/2021,22/04/2033,1029
1095,4380,730,105.76,3Y,12Y,20/04/2021,22/04/2033,1039
1095,4380,740,105.76,3Y,12Y,20/04/2021,22/04/2033,1049
1095,4380,750,105.76,3Y,12Y,20/04/2021,22/04/2033,1059
1095,4380,760,105.76,3Y,12Y,20/04/2021,22/04/2033,1069
1095,4380,770,105.76,3Y,12Y,20/04/2021,22/04/2033,1079
1095,4380,780,105.76,3Y,12Y,20/04/2021,22/04/2033,1089
1095,4380,790,105.76,3Y,12Y,20/04/2021,22/04/2033,1099
1095,4380,800,105.76,3Y,12Y,20/04/2021,22/04/2033,1109
1095,4380,810,105.76,3Y,12Y,20/04/2021,22/04/2033,1119
1095,4380,820,105.76,3Y,12Y,20/04/2021,22/04/2033,1129
1095,4380,830,105.76,3Y,12Y,20/04/2021,22/04/2033,1139
1095,4380,840,105.76,3Y,12Y,20/04/2021,22/04/2033,1149
1095,4380,850,105.76,3Y,12Y,20/04/2021,22/04/2033,1159
1095,4380,860,105.76,3Y,12Y,20/04/2021,22/04/2033,1169
1095,4380,870,105.76,3Y,12Y,20/04/2021,22/04/2033,1179
1095,4380,880,105.76,3Y,12Y,20/04/2021,22/04/2033,1189
1095,4380,890,105.76,3Y,12Y,20/04/2021,22/04/2033,1199
1095,4380,900,105.76,3Y,12Y,20/04/2021,22/04/2033,1209
1095,4380,910,105.76,3Y,12Y,20/04/2021,22/04/2033,1219
1095,4380,920,105.76,3Y,12Y,20/04/2021,22/04/2033,1229
1095,4380,930,105.76,3Y,12Y,20/04/2021,22/04/2033,1239
1095,4380,940,105.76,3Y,12Y,20/04/2021,22/04/2033,1249
1095,4380,950,105.76,3Y,12Y,20/04/2021,22/04/2033,1259
1095,4380,960,105.76,3Y,12Y,20/04/2021,22/04/2033,1269
1095,4380,970,105.76,3Y,12Y,20/04/2021,22/04/2033,1279
1095,4380,980,105.76,3Y,12Y,20/04/2021,22/04/2033,1289
1095,4380,990,105.76,3Y,12Y,20/04/2021,22/04/2033,1299
1095,5475,-990,80.64,3Y,15Y,20/04/2021,22/04/2036,-681
1095,5475,-980,80.64,3Y,15Y,20/04/2021,22/04/2036,-671
1095,5475,-970,80.64,3Y,15Y,20/04/2021,22/04/2036,-661
1095,5475,-960,80.64,3Y,15Y,20/04/2021,22/04/2036,-651
1095,5475,-950,80.64,3Y,15Y,20/04/2021,22/04/2036,-641
1095,5475,-940,80.64,3Y,15Y,20/04/2021,22/04/2036,-631
1095,5475,-930,80.64,3Y,15Y,20/04/2021,22/04/2036,-621
1095,5475,-920,80.64,3Y,15Y,20/04/2021,22/04/2036,-611
1095,5475,-910,80.64,3Y,15Y,20/04/2021,22/04/2036,-601
1095,5475,-900,80.64,3Y,15Y,20/04/2021,22/04/2036,-591
1095,5475,-890,80.64,3Y,15Y,20/04/2021,22/04/2036,-581
1095,5475,-880,80.64,3Y,15Y,20/04/2021,22/04/2036,-571
1095,5475,-870,80.64,3Y,15Y,20/04/2021,22/04/2036,-561
1095,5475,-860,80.64,3Y,15Y,20/04/2021,22/04/2036,-551
1095,5475,-850,80.64,3Y,15Y,20/04/2021,22/04/2036,-541
1095,5475,-840,80.64,3Y,15Y,20/04/2021,22/04/2036,-531
1095,5475,-830,80.64,3Y,15Y,20/04/2021,22/04/2036,-521
1095,5475,-820,80.64,3Y,15Y,20/04/2021,22/04/2036,-511
1095,5475,-810,80.64,3Y,15Y,20/04/2021,22/04/2036,-501
1095,5475,-800,80.64,3Y,15Y,20/04/2021,22/04/2036,-491
1095,5475,-790,80.64,3Y,15Y,20/04/2021,22/04/2036,-481
1095,5475,-780,80.64,3Y,15Y,20/04/2021,22/04/2036,-471
1095,5475,-770,80.64,3Y,15Y,20/04/2021,22/04/2036,-461
1095,5475,-760,80.64,3Y,15Y,20/04/2021,22/04/2036,-451
1095,5475,-750,80.64,3Y,15Y,20/04/2021,22/04/2036,-441
1095,5475,-740,80.64,3Y,15Y,20/04/2021,22/04/2036,-431
1095,5475,-730,80.64,3Y,15Y,20/04/2021,22/04/2036,-421
1095,5475,-720,80.64,3Y,15Y,20/04/2021,22/04/2036,-411
1095,5475,-710,80.64,3Y,15Y,20/04/2021,22/04/2036,-401
1095,5475,-700,80.64,3Y,15Y,20/04/2021,22/04/2036,-391
1095,5475,-690,80.64,3Y,15Y,20/04/2021,22/04/2036,-381
1095,5475,-680,80.64,3Y,15Y,20/04/2021,22/04/2036,-371
1095,5475,-670,80.64,3Y,15Y,20/04/2021,22/04/2036,-361
1095,5475,-660,80.64,3Y,15Y,20/04/2021,22/04/2036,-351
1095,5475,-650,80.64,3Y,15Y,20/04/2021,22/04/2036,-341
1095,5475,-640,80.64,3Y,15Y,20/04/2021,22/04/2036,-331
1095,5475,-630,80.64,3Y,15Y,20/04/2021,22/04/2036,-321
1095,5475,-620,80.64,3Y,15Y,20/04/2021,22/04/2036,-311
1095,5475,-610,80.64,3Y,15Y,20/04/2021,22/04/2036,-301
1095,5475,-600,80.64,3Y,15Y,20/04/2021,22/04/2036,-291
1095,5475,-590,80.64,3Y,15Y,20/04/2021,22/04/2036,-281
1095,5475,-580,80.64,3Y,15Y,20/04/2021,22/04/2036,-271
1095,5475,-570,80.64,3Y,15Y,20/04/2021,22/04/2036,-261
1095,5475,-560,80.64,3Y,15Y,20/04/2021,22/04/2036,-251
1095,5475,-550,80.64,3Y,15Y,20/04/2021,22/04/2036,-241
1095,5475,-540,80.64,3Y,15Y,20/04/2021,22/04/2036,-231
1095,5475,-530,80.64,3Y,15Y,20/04/2021,22/04/2036,-221
1095,5475,-520,80.64,3Y,15Y,20/04/2021,22/04/2036,-211
1095,5475,-510,80.64,3Y,15Y,20/04/2021,22/04/2036,-201
1095,5475,-500,80.64,3Y,15Y,20/04/2021,22/04/2036,-191
1095,5475,-490,80.64,3Y,15Y,20/04/2021,22/04/2036,-181
1095,5475,-480,80.64,3Y,15Y,20/04/2021,22/04/2036,-171
1095,5475,-470,80.64,3Y,15Y,20/04/2021,22/04/2036,-161
1095,5475,-460,80.64,3Y,15Y,20/04/2021,22/04/2036,-151
1095,5475,-450,80.64,3Y,15Y,20/04/2021,22/04/2036,-141
1095,5475,-440,80.64,3Y,15Y,20/04/2021,22/04/2036,-131
1095,5475,-430,80.64,3Y,15Y,20/04/2021,22/04/2036,-121
1095,5475,-420,80.64,3Y,15Y,20/04/2021,22/04/2036,-111
1095,5475,-410,80.64,3Y,15Y,20/04/2021,22/04/2036,-101
1095,5475,-400,80.64,3Y,15Y,20/04/2021,22/04/2036,-91
1095,5475,-390,80.64,3Y,15Y,20/04/2021,22/04/2036,-81
1095,5475,-380,80.64,3Y,15Y,20/04/2021,22/04/2036,-71
1095,5475,-370,80.64,3Y,15Y,20/04/2021,22/04/2036,-61
1095,5475,-360,80.64,3Y,15Y,20/04/2021,22/04/2036,-51
1095,5475,-350,80.64,3Y,15Y,20/04/2021,22/04/2036,-41
1095,5475,-340,80.64,3Y,15Y,20/04/2021,22/04/2036,-31
1095,5475,-330,80.64,3Y,15Y,20/04/2021,22/04/2036,-21
1095,5475,-320,80.64,3Y,15Y,20/04/2021,22/04/2036,-11
1095,5475,-310,80.64,3Y,15Y,20/04/2021,22/04/2036,-1
1095,5475,-300,80.64,3Y,15Y,20/04/2021,22/04/2036,9
1095,5475,-290,80.64,3Y,15Y,20/04/2021,22/04/2036,19
1095,5475,-280,80.64,3Y,15Y,20/04/2021,22/04/2036,29
1095,5475,-270,80.64,3Y,15Y,20/04/2021,22/04/2036,39
1095,5475,-260,80.64,3Y,15Y,20/04/2021,22/04/2036,49
1095,5475,-250,80.64,3Y,15Y,20/04/2021,22/04/2036,59
1095,5475,-240,80.64,3Y,15Y,20/04/2021,22/04/2036,69
1095,5475,-230,80.64,3Y,15Y,20/04/2021,22/04/2036,79
1095,5475,-220,80.64,3Y,15Y,20/04/2021,22/04/2036,89
1095,5475,-210,80.64,3Y,15Y,20/04/2021,22/04/2036,99
1095,5475,-200,80.64,3Y,15Y,20/04/2021,22/04/2036,109
1095,5475,-190,80.02,3Y,15Y,20/04/2021,22/04/2036,119
1095,5475,-180,79.39,3Y,15Y,20/04/2021,22/04/2036,129
1095,5475,-170,78.77,3Y,15Y,20/04/2021,22/04/2036,139
1095,5475,-160,78.14,3Y,15Y,20/04/2021,22/04/2036,149
1095,5475,-150,77.52,3Y,15Y,20/04/2021,22/04/2036,159
1095,5475,-140,77.2,3Y,15Y,20/04/2021,22/04/2036,169
1095,5475,-130,76.87,3Y,15Y,20/04/2021,22/04/2036,179
1095,5475,-120,76.55,3Y,15Y,20/04/2021,22/04/2036,189
1095,5475,-110,76.22,3Y,15Y,20/04/2021,22/04/2036,199
1095,5475,-100,75.9,3Y,15Y,20/04/2021,22/04/2036,209
1095,5475,-90,75.81,3Y,15Y,20/04/2021,22/04/2036,219
1095,5475,-80,75.71,3Y,15Y,20/04/2021,22/04/2036,229
1095,5475,-70,78.11,3Y,15Y,20/04/2021,22/04/2036,239
1095,5475,-60,80.51,3Y,15Y,20/04/2021,22/04/2036,249
1095,5475,-50,80.5,3Y,15Y,20/04/2021,22/04/2036,259
1095,5475,-40,80.49,3Y,15Y,20/04/2021,22/04/2036,269
1095,5475,-30,80.49,3Y,15Y,20/04/2021,22/04/2036,279
1095,5475,-20,80.48,3Y,15Y,20/04/2021,22/04/2036,289
1095,5475,-10,79.37,3Y,15Y,20/04/2021,22/04/2036,299
1095,5475,0,78.25,3Y,15Y,20/04/2021,22/04/2036,309
1095,5475,10,81.74,3Y,15Y,20/04/2021,22/04/2036,319
1095,5475,20,85.23,3Y,15Y,20/04/2021,22/04/2036,329
1095,5475,30,84.82,3Y,15Y,20/04/2021,22/04/2036,339
1095,5475,40,84.41,3Y,15Y,20/04/2021,22/04/2036,349
1095,5475,50,83.73,3Y,15Y,20/04/2021,22/04/2036,359
1095,5475,60,83.05,3Y,15Y,20/04/2021,22/04/2036,369
1095,5475,70,81.96,3Y,15Y,20/04/2021,22/04/2036,379
1095,5475,80,80.86,3Y,15Y,20/04/2021,22/04/2036,389
1095,5475,90,84.11,3Y,15Y,20/04/2021,22/04/2036,399
1095,5475,100,87.36,3Y,15Y,20/04/2021,22/04/2036,409
1095,5475,110,87.47,3Y,15Y,20/04/2021,22/04/2036,419
1095,5475,120,87.58,3Y,15Y,20/04/2021,22/04/2036,429
1095,5475,130,87.69,3Y,15Y,20/04/2021,22/04/2036,439
1095,5475,140,87.8,3Y,15Y,20/04/2021,22/04/2036,449
1095,5475,150,87.91,3Y,15Y,20/04/2021,22/04/2036,459
1095,5475,160,87.46,3Y,15Y,20/04/2021,22/04/2036,469
1095,5475,170,87.02,3Y,15Y,20/04/2021,22/04/2036,479
1095,5475,180,86.57,3Y,15Y,20/04/2021,22/04/2036,489
1095,5475,190,86.13,3Y,15Y,20/04/2021,22/04/2036,499
1095,5475,200,85.68,3Y,15Y,20/04/2021,22/04/2036,509
1095,5475,210,85.68,3Y,15Y,20/04/2021,22/04/2036,519
1095,5475,220,85.68,3Y,15Y,20/04/2021,22/04/2036,529
1095,5475,230,85.68,3Y,15Y,20/04/2021,22/04/2036,539
1095,5475,240,85.68,3Y,15Y,20/04/2021,22/04/2036,549
1095,5475,250,85.68,3Y,15Y,20/04/2021,22/04/2036,559
1095,5475,260,85.68,3Y,15Y,20/04/2021,22/04/2036,569
1095,5475,270,85.68,3Y,15Y,20/04/2021,22/04/2036,579
1095,5475,280,85.68,3Y,15Y,20/04/2021,22/04/2036,589
1095,5475,290,85.68,3Y,15Y,20/04/2021,22/04/2036,599
1095,5475,300,85.68,3Y,15Y,20/04/2021,22/04/2036,609
1095,5475,310,85.68,3Y,15Y,20/04/2021,22/04/2036,619
1095,5475,320,85.68,3Y,15Y,20/04/2021,22/04/2036,629
1095,5475,330,85.68,3Y,15Y,20/04/2021,22/04/2036,639
1095,5475,340,85.68,3Y,15Y,20/04/2021,22/04/2036,649
1095,5475,350,85.68,3Y,15Y,20/04/2021,22/04/2036,659
1095,5475,360,85.68,3Y,15Y,20/04/2021,22/04/2036,669
1095,5475,370,85.68,3Y,15Y,20/04/2021,22/04/2036,679
1095,5475,380,85.68,3Y,15Y,20/04/2021,22/04/2036,689
1095,5475,390,85.68,3Y,15Y,20/04/2021,22/04/2036,699
1095,5475,400,85.68,3Y,15Y,20/04/2021,22/04/2036,709
1095,5475,410,85.68,3Y,15Y,20/04/2021,22/04/2036,719
1095,5475,420,85.68,3Y,15Y,20/04/2021,22/04/2036,729
1095,5475,430,85.68,3Y,15Y,20/04/2021,22/04/2036,739
1095,5475,440,85.68,3Y,15Y,20/04/2021,22/04/2036,749
1095,5475,450,85.68,3Y,15Y,20/04/2021,22/04/2036,759
1095,5475,460,85.68,3Y,15Y,20/04/2021,22/04/2036,769
1095,5475,470,85.68,3Y,15Y,20/04/2021,22/04/2036,779
1095,5475,480,85.68,3Y,15Y,20/04/2021,22/04/2036,789
1095,5475,490,85.68,3Y,15Y,20/04/2021,22/04/2036,799
1095,5475,500,85.68,3Y,15Y,20/04/2021,22/04/2036,809
1095,5475,510,85.68,3Y,15Y,20/04/2021,22/04/2036,819
1095,5475,520,85.68,3Y,15Y,20/04/2021,22/04/2036,829
1095,5475,530,85.68,3Y,15Y,20/04/2021,22/04/2036,839
1095,5475,540,85.68,3Y,15Y,20/04/2021,22/04/2036,849
1095,5475,550,85.68,3Y,15Y,20/04/2021,22/04/2036,859
1095,5475,560,85.68,3Y,15Y,20/04/2021,22/04/2036,869
1095,5475,570,85.68,3Y,15Y,20/04/2021,22/04/2036,879
1095,5475,580,85.68,3Y,15Y,20/04/2021,22/04/2036,889
1095,5475,590,85.68,3Y,15Y,20/04/2021,22/04/2036,899
1095,5475,600,85.68,3Y,15Y,20/04/2021,22/04/2036,909
1095,5475,610,85.68,3Y,15Y,20/04/2021,22/04/2036,919
1095,5475,620,85.68,3Y,15Y,20/04/2021,22/04/2036,929
1095,5475,630,85.68,3Y,15Y,20/04/2021,22/04/2036,939
1095,5475,640,85.68,3Y,15Y,20/04/2021,22/04/2036,949
1095,5475,650,85.68,3Y,15Y,20/04/2021,22/04/2036,959
1095,5475,660,85.68,3Y,15Y,20/04/2021,22/04/2036,969
1095,5475,670,85.68,3Y,15Y,20/04/2021,22/04/2036,979
1095,5475,680,85.68,3Y,15Y,20/04/2021,22/04/2036,989
1095,5475,690,85.68,3Y,15Y,20/04/2021,22/04/2036,999
1095,5475,700,85.68,3Y,15Y,20/04/2021,22/04/2036,1009
1095,5475,710,85.68,3Y,15Y,20/04/2021,22/04/2036,1019
1095,5475,720,85.68,3Y,15Y,20/04/2021,22/04/2036,1029
1095,5475,730,85.68,3Y,15Y,20/04/2021,22/04/2036,1039
1095,5475,740,85.68,3Y,15Y,20/04/2021,22/04/2036,1049
1095,5475,750,85.68,3Y,15Y,20/04/2021,22/04/2036,1059
1095,5475,760,85.68,3Y,15Y,20/04/2021,22/04/2036,1069
1095,5475,770,85.68,3Y,15Y,20/04/2021,22/04/2036,1079
1095,5475,780,85.68,3Y,15Y,20/04/2021,22/04/2036,1089
1095,5475,790,85.68,3Y,15Y,20/04/2021,22/04/2036,1099
1095,5475,800,85.68,3Y,15Y,20/04/2021,22/04/2036,1109
1095,5475,810,85.68,3Y,15Y,20/04/2021,22/04/2036,1119
1095,5475,820,85.68,3Y,15Y,20/04/2021,22/04/2036,1129
1095,5475,830,85.68,3Y,15Y,20/04/2021,22/04/2036,1139
1095,5475,840,85.68,3Y,15Y,20/04/2021,22/04/2036,1149
1095,5475,850,85.68,3Y,15Y,20/04/2021,22/04/2036,1159
1095,5475,860,85.68,3Y,15Y,20/04/2021,22/04/2036,1169
1095,5475,870,85.68,3Y,15Y,20/04/2021,22/04/2036,1179
1095,5475,880,85.68,3Y,15Y,20/04/2021,22/04/2036,1189
1095,5475,890,85.68,3Y,15Y,20/04/2021,22/04/2036,1199
1095,5475,900,85.68,3Y,15Y,20/04/2021,22/04/2036,1209
1095,5475,910,85.68,3Y,15Y,20/04/2021,22/04/2036,1219
1095,5475,920,85.68,3Y,15Y,20/04/2021,22/04/2036,1229
1095,5475,930,85.68,3Y,15Y,20/04/2021,22/04/2036,1239
1095,5475,940,85.68,3Y,15Y,20/04/2021,22/04/2036,1249
1095,5475,950,85.68,3Y,15Y,20/04/2021,22/04/2036,1259
1095,5475,960,85.68,3Y,15Y,20/04/2021,22/04/2036,1269
1095,5475,970,85.68,3Y,15Y,20/04/2021,22/04/2036,1279
1095,5475,980,85.68,3Y,15Y,20/04/2021,22/04/2036,1289
1095,5475,990,85.68,3Y,15Y,20/04/2021,22/04/2036,1299
1095,7300,-990,82.62,3Y,20Y,20/04/2021,22/04/2041,-682
1095,7300,-980,82.62,3Y,20Y,20/04/2021,22/04/2041,-672
1095,7300,-970,82.62,3Y,20Y,20/04/2021,22/04/2041,-662
1095,7300,-960,82.62,3Y,20Y,20/04/2021,22/04/2041,-652
1095,7300,-950,82.62,3Y,20Y,20/04/2021,22/04/2041,-642
1095,7300,-940,82.62,3Y,20Y,20/04/2021,22/04/2041,-632
1095,7300,-930,82.62,3Y,20Y,20/04/2021,22/04/2041,-622
1095,7300,-920,82.62,3Y,20Y,20/04/2021,22/04/2041,-612
1095,7300,-910,82.62,3Y,20Y,20/04/2021,22/04/2041,-602
1095,7300,-900,82.62,3Y,20Y,20/04/2021,22/04/2041,-592
1095,7300,-890,82.62,3Y,20Y,20/04/2021,22/04/2041,-582
1095,7300,-880,82.62,3Y,20Y,20/04/2021,22/04/2041,-572
1095,7300,-870,82.62,3Y,20Y,20/04/2021,22/04/2041,-562
1095,7300,-860,82.62,3Y,20Y,20/04/2021,22/04/2041,-552
1095,7300,-850,82.62,3Y,20Y,20/04/2021,22/04/2041,-542
1095,7300,-840,82.62,3Y,20Y,20/04/2021,22/04/2041,-532
1095,7300,-830,82.62,3Y,20Y,20/04/2021,22/04/2041,-522
1095,7300,-820,82.62,3Y,20Y,20/04/2021,22/04/2041,-512
1095,7300,-810,82.62,3Y,20Y,20/04/2021,22/04/2041,-502
1095,7300,-800,82.62,3Y,20Y,20/04/2021,22/04/2041,-492
1095,7300,-790,82.62,3Y,20Y,20/04/2021,22/04/2041,-482
1095,7300,-780,82.62,3Y,20Y,20/04/2021,22/04/2041,-472
1095,7300,-770,82.62,3Y,20Y,20/04/2021,22/04/2041,-462
1095,7300,-760,82.62,3Y,20Y,20/04/2021,22/04/2041,-452
1095,7300,-750,82.62,3Y,20Y,20/04/2021,22/04/2041,-442
1095,7300,-740,82.62,3Y,20Y,20/04/2021,22/04/2041,-432
1095,7300,-730,82.62,3Y,20Y,20/04/2021,22/04/2041,-422
1095,7300,-720,82.62,3Y,20Y,20/04/2021,22/04/2041,-412
1095,7300,-710,82.62,3Y,20Y,20/04/2021,22/04/2041,-402
1095,7300,-700,82.62,3Y,20Y,20/04/2021,22/04/2041,-392
1095,7300,-690,82.62,3Y,20Y,20/04/2021,22/04/2041,-382
1095,7300,-680,82.62,3Y,20Y,20/04/2021,22/04/2041,-372
1095,7300,-670,82.62,3Y,20Y,20/04/2021,22/04/2041,-362
1095,7300,-660,82.62,3Y,20Y,20/04/2021,22/04/2041,-352
1095,7300,-650,82.62,3Y,20Y,20/04/2021,22/04/2041,-342
1095,7300,-640,82.62,3Y,20Y,20/04/2021,22/04/2041,-332
1095,7300,-630,82.62,3Y,20Y,20/04/2021,22/04/2041,-322
1095,7300,-620,82.62,3Y,20Y,20/04/2021,22/04/2041,-312
